fips,farms,fland,tcland,clay,sand,flood,kfact,lslop,irr,perm,wet,moist,salt,year,rvalue_lb_acre,rvalue_me,rtfsale,rtotexp,rprofit,rgpay_tot,rvalue_me_acre,rprofit_acre
6083,1756,869.9690000000001,144.549,.21364221,.18404119,.12612613,.32972974,238.59717,.89060491,2.6206949,.0044756499,.13429858,.046983901,1987,2069.002049180328,109951.4614754098,409.2016795081967,318.7130572404371,90.48862226775957,.3896265,126385.49,104013.62
6083,1524,840.732,139.028,.20418204,.21402214,.12054121,.32300124,233.13654,.85731858,3.0581551,.0046456,.13150062,.046983901,1982,3069.277972585272,,378.168227605993,,,,,
6083,1613,836.989,143.141,.2327044,.2264151,.13962264,.3215346,227.33333,.88930815,3.0730567,.0043056998,.13136478,.046983901,1992,3010.658680555555,116618.1471064815,471.0807394675925,387.256966087963,83.82377337962963,.47948864,139330.56,100149.2
6085,1312,347.504,44.681,.45727482,0,.33025405,.30503464,688.82214,.61662817,.75207853,.03030305,.14853349,.0053320001,1987,2415.968715846995,69124.57636612022,187.7274525956284,149.0264493169399,38.70100327868852,.53751391,198917.36,111368.51
6085,985,318.654,31.643,.49739584,0,.35677084,.31015626,699.76563,.671875,.7269271,.0281471,.15115885,.0053320001,1997,2645.339027457556,53834.01278557954,205.611021274366,133.9632409348145,71.64778033955146,.28471485,168941.91,224845.06
6085,1026,320.851,31.127,.49739584,0,.35677084,.31015626,699.76563,.671875,.7269271,.0281471,.15115885,.0053320001,2002,2887,45747,208.498,138.214,70.28400000000001,.101,142580.2,219054.95
6085,1057,342.653,40.939,.49450549,0,.30989012,.30567032,662.68134,.64615387,.73189008,.0281471,.1501978,.0053320001,1992,2680.558449074074,55767.66319444445,150.6425658564815,124.1706958333333,26.47187002314815,.29516262,162752.59,77255.617
6085,1427,350.445,61.649,.44008264,0,.29545453,.30576447,648.32642,.63636363,.77411157,.032458998,.14816116,.0053320001,1978,3634.961101398602,,254.8135028409091,,,,,
6085,1518,329.341,50.121,.44008264,0,.29545453,.30576447,648.32642,.63636363,.77411157,.032458998,.14816116,.0053320001,1982,6543.368823716927,,183.5428227605993,,,,,
6087,771,52.905,26.128,.28308824,.088235296,.375,.30224264,36.488972,.95955884,2.3168015,.0198745,.14518382,.0041914,1992,18007.32905092592,50389.67986111111,291.3664630787036,207.6125649305555,83.75389814814815,.09637963,952455.94,1583099.9
6087,820,57.418,26.519,.26923078,.048951048,.35664335,.29804197,38.374126,.90909094,2.0845106,.0198745,.14444056,.0041914,1982,9534.67054510679,,177.9451233662735,,,,,
6087,813,55.205,26.994,.28731343,.052238807,.38059703,.3088806,35.354477,.99626863,1.9256344,.0198745,.14725746,.0041914,1987,13725.0912568306,54227.76161202186,229.6862453551913,174.1943306010929,55.49191475409836,.014219945,982298,1005197.3
6087,804,51.17,27.173,.26923078,.048951048,.35664335,.29804197,38.374126,.90909094,2.0845106,.0198745,.14444056,.0041914,1978,10970.84943181818,,192.5551265297203,,,,,
6087,722,71.11499999999999,27.776,.27611941,.089552239,.36940297,.30294776,36.268658,.94776118,2.3339925,.0198745,.14516792,.0041914,1997,6800.430308111507,52531.52420876126,270.3318313770698,188.7397580171872,81.59207335988262,.029453259,738684.19,1147325.8
6087,754,67.166,28.114,.27611941,.089552239,.36940297,.30294776,36.268658,.94776118,2.3339925,.0198745,.14516792,.0041914,2002,9335,58426,361.901,278.162,83.739,.233,869874.63,1246746.9
6089,850,316.743,59.487,.20437956,.10656934,.12846716,.28156203,697.57666,.74452555,2.9659853,.045449,.14766423,0,1997,1113.769545168728,20846.36239782016,34.19741574093482,25.8010551247118,8.396360616223014,.12872165,65814.75,26508.434
6089,990,405.18,62.01,0,.13568774,.15799257,.30226767,823.56879,.92565054,3.6553903,.045489602,.1357435,0,1982,1406.890659866114,,45.88487615556264,,,,,
6089,810,401.223,79.277,0,.13568774,.15799257,.30226767,823.56879,.92565054,3.6553903,.045489602,.1357435,0,1978,1280.652753496504,,46.54478977272728,,,,,
6089,1126,333.828,70.57599999999999,.20437956,.10656934,.12846716,.28156203,697.57666,.74452555,2.9659853,.045449,.14766423,0,2002,1733,25763,21.952,28.715,-6.763,.26800001,77174.477,-20258.936
6089,899,377.352,59.827,0,.135436,.15769945,.30237478,821.29871,.93320966,3.6660483,.045469299,.13577922,0,1987,1224.337295081967,29796.47349726776,37.97720806010929,30.77764972677596,7.199558333333333,.13366748,78962.016,19079.158
6089,844,388.084,62.649,.20437956,.10656934,.12700731,.28166422,695.77374,.74598539,2.9620438,.045449,.14772263,0,1992,1284.258564814815,31811.30150462963,39.99513680555556,34.89544965277777,5.099687152777777,.21444467,81970.141,13140.679
6091,61,53.373,9.269,0,.24489796,.79591835,.30081633,899.18365,.79591835,4.1653061,.0139747,.14408164,0,1982,958.9419827861013,,4.386578897035384,,,,,
6091,47,46.359,14.677,0,.28846154,.80769229,.29211539,864.61536,.80769229,4.6750002,.0139747,.13923077,0,1997,1210.856214630057,1950.460280863551,1.422483336826661,1.470481240830015,-.0479979040033536,,42072.957,-1035.3524
6091,52,58.649,16.691,0,.28846154,.80769229,.29211539,864.61536,.80769229,4.6750002,.0139747,.13923077,0,2002,1512,3817,2.269,3.013,-.744,.039000001,65082.098,-12685.639
6091,35,54.185,7.938,0,.24489796,.79591835,.30081633,899.18365,.79591835,4.1653061,.0139747,.14408164,0,1978,616.4420891608393,,3.375645979020979,,,,,
6091,46,51.352,8.105,0,.24489796,.79591835,.30081633,899.18365,.79591835,4.1653061,.0139747,.14408164,0,1987,733.7491803278689,1844.326912568306,2.468582513661202,2.444408606557377,.0241739071038251,,35915.387,470.74908
6091,53,55.446,13.026,0,.24489796,.79591835,.30081633,899.18365,.79591835,4.1653061,.0139747,.14408164,0,1992,1075.837615740741,2531.170023148148,2.295039930555556,2.134808796296296,.1602311342592593,.032528125,45651.086,2889.8591
6093,765,669.385,188.036,.056787934,.078970715,.080745339,.31644189,195.76131,.96983141,2.6579857,.041671801,.17645076,.030828901,1987,1042.321994535519,58960.15942622951,73.03079535519124,58.09558674863388,14.93520860655738,2.8539431,88081.086,22311.836
6093,796,711.269,191.343,.059479553,.082713753,.084572494,.31627324,202.67007,.96840149,2.7223513,.042139702,.17604554,.030828901,1982,1644.137551801084,,98.90043162256933,,,,,
6093,796,610.388,194.617,.059239611,.077807248,.081343941,.31638372,195.55879,.79487181,2.6373475,.041203901,.17650752,.030828901,2002,1435,71388,109.363,85.372,23.991,1.944,116955.12,39304.508
6093,685,707.064,189.972,.059479553,.082713753,.084572494,.31627324,202.67007,.96840149,2.7223513,.042139702,.17604554,.030828901,1978,971.294361888112,,85.38974016608393,,,,,
6093,733,628.745,182.185,.059239611,.077807248,.081343941,.31638372,195.55879,.79487181,2.6373475,.041203901,.17650752,.030828901,1997,1242.491196814085,58102.55365751415,80.98991783693147,61.81802777195557,19.1718900649759,1.5490233,92410.359,30492.314
6093,689,647.446,161.576,.056787934,.078970715,.080745339,.31647739,195.65041,.79414374,2.6579857,.041203901,.17648181,.030828901,1992,1104.75150462963,52136.56064814814,61.6528443287037,51.94139189814815,9.711452430555555,1.7324238,80526.5,14999.633
6095,895,321.297,176.714,.81852317,0,.31539425,.29638922,965.94745,.82916147,.48341051,.274562,.16375782,.16204201,1987,2553.90218579235,70451.29726775957,136.8982579234973,106.730643852459,30.16761407103825,5.0807867,219271.56,93893.234
6095,850,340.328,176.264,.82378578,0,.32067248,.29316938,971.11395,.8362391,.47033,.27464789,.16319115,.16204201,1992,2896.20787037037,60021.61909722222,136.3289861111111,110.6305626157407,25.69842349537037,1.944459,176364.03,75510.75
6095,795,362.102,209.551,.83471072,0,.32676414,.28953591,937.27844,.7679593,.45246664,.27464789,.16359822,.16204201,1997,2786.060155103752,71468.87906099351,176.0846742821211,138.7455775518759,37.33909673024523,3.0653207,197372.23,103117.62
6095,915,351.453,194.807,.83471072,0,.32676414,.28953591,937.27844,.7679593,.45246664,.27464789,.16359822,.16204201,2002,3834,74459,190.839,172.277,18.562,2.457,211860.47,52815.027
6095,910,355.539,201.97,.82048118,0,.30783468,.29510179,957.93585,.81492907,.47778532,.27447611,.16373843,.16204201,1982,3421.000637551801,,161.2001381893529,,,,,
6095,800,356.8,206.29,.82048118,0,.30783468,.29510179,957.93585,.81492907,.47778532,.27447611,.16373843,.16204201,1978,2647.743881118881,,208.7782445367133,,,,,
6097,2745,570.804,144.544,.25086147,0,.59751898,.29015851,52.133011,.42177808,.99507928,.046176199,.1352102,.0265672,1997,5684.479040033536,140476.7746803605,505.7408241458814,358.0043664850136,147.7364576608678,.29235086,246103.34,258821.69
6097,2586,573.597,166.733,.29777777,0,.61841267,.28704128,51.285713,.30730158,1.0097715,.043175198,.13599364,.0265672,1978,4055.779501748252,,304.3108454982518,,,,,
6097,3039,549.539,160.362,.2857143,0,.61168832,.28875974,51.282467,.3025974,.9976818,.0446757,.13581169,.0265672,1987,4126.628142076503,111845.5581967213,297.2907095628415,237.2370363387978,60.05367322404371,1.5314882,203526.16,109280.09
6097,2737,517.114,147.467,.2617766,0,.60161507,.28997982,51.09354,.32637954,.98324358,.046176199,.13529609,.0265672,1992,5880.362152777778,105142.9474537037,338.35755625,266.981212037037,71.37634421296295,.29998159,203326.44,138028.25
6097,3447,627.227,162.898,.25086147,0,.59751898,.29015851,52.133011,.42177808,.99507928,.046176199,.1352102,.0265672,2002,11058,208486,571.71,451.134,120.576,1.897,332393.22,192236.63
6097,3073,586.447,160.112,.29777777,0,.61841267,.28704128,51.285713,.30730158,1.0097715,.043175198,.13599364,.0265672,1982,4512.668154287536,,303.473615237488,,,,,
6099,4268,813.145,378.715,.21084954,.093824632,.073694982,.33096895,988.16785,.97065848,3.520092,.038952999,.12567896,.0580162,1978,4224.106861888112,,951.5750391171329,,,,,
6099,4611,807.199,385.209,.21084954,.093824632,.073694982,.33096895,988.16785,.97065848,3.520092,.038952999,.12567896,.0580162,1982,4728.34714695569,,921.4752236212943,,,,,
6099,4009,732.736,381.601,.23800805,.091175392,.093738556,.33327353,1058.5016,.95972168,3.3239949,.041014001,.12748078,.0580162,1997,4917.6034374345,268804.6253405995,1318.332248585202,1017.961365332215,300.3708832529868,1.5981121,366850.59,409930.56
6099,4354,759.649,371.532,.22926477,.089098155,.09453097,.33343354,1042.4655,.93697935,3.3352842,.041014001,.12724376,.0580162,1992,4669.593055555555,266310.1688657407,1080.726472453704,907.2684387731481,173.4580336805556,1.9239784,350570.03,228339.72
6099,4267,789.853,408.248,.23800805,.091175392,.093738556,.33327353,1058.5016,.95972168,3.3239949,.041014001,.12748078,.0580162,2002,6068,327244,1228.607,1005.71,222.897,8.5889997,414310,282200.63
6099,4630,719.845,360.62,.20999999,.098214284,.077142857,.33187142,1015.8286,1,3.5622463,.0399835,.1255375,.0580162,1987,4027.088524590164,318539.5739071038,1117.573945355191,884.7536240437158,232.8203213114754,4.7594156,442511.34,323431.19
6101,1391,371.964,297.808,.58577406,.016736401,.65516037,.28856695,1424.5293,.95676428,.96334726,.039044399,.15283124,0,2002,4064,163883,250.62,235.896,14.724,9.9820004,440588.34,39584.477
6101,1362,318.156,270.897,.58819669,.016065573,.65049177,.28846884,1374.5803,.97737706,.93654752,.039044399,.15224425,0,1992,4153.962037037037,128380.0761574074,256.0240528935185,200.4455347222222,55.5785181712963,14.352132,403512.97,174689.52
6101,1277,361.891,272.177,.5775066,.01616095,.63324541,.28777704,1391.212,.97625327,.99105543,.039558198,.15127969,0,1978,4158.140734265735,,330.0467340472028,,,,,
6101,1438,355.973,295.829,.58424002,.016155621,.64655459,.28847346,1372.5404,.9706561,.94833827,.039301299,.15193208,0,1987,3070.086202185792,160422.3135245902,269.1750336065573,206.6499338797814,62.52509972677596,16.516466,450658.66,175645.63
6101,1283,351.907,285.185,.5775066,.01616095,.63324541,.28777704,1391.212,.97625327,.99105543,.039558198,.15127969,0,1982,4952.321485495697,,276.5585360216768,,,,,
6101,1314,348.349,297.107,.58577406,.016736401,.65516037,.28856695,1424.5293,.95676428,.96334726,.039044399,.15283124,0,1997,4943.78411234542,165462.9562984699,305.0626783693147,237.8285234751625,67.23415489415217,7.5203991,474991.91,193008.03
6103,1420,1104.584,160.359,.11940298,0,.21773486,.29332748,381.03601,.72519755,1.5056014,.061096098,.13881914,0,1987,756.5010928961749,61393.19207650273,116.8851068306011,96.50081516393443,20.38429166666667,2.3832629,55580.375,18454.27
6103,1381,1016.851,120.902,.094009213,0,.21198156,.28975114,391.30875,.72995394,1.5447834,.061096098,.1368295,0,1992,1131.255902777778,57751.87881944444,114.5002047453704,96.21939849537036,18.28080625,1.2204071,56794.828,17977.861
6103,1424,1168.247,131.869,.12150221,0,.17083947,.2857511,328.22165,.6082474,1.4564065,.061096098,.13836156,0,1982,1365.413930506854,,136.1332620337902,,,,,
6103,1573,862.4400000000001,140.987,.10365853,0,.23373984,.30307928,402.6626,.73882115,1.5699085,.061096098,.13761179,0,2002,1658,64466,110.138,103.88,6.258,1.391,74748.391,7256.1567
6103,1282,1165.043,156.827,.12150221,0,.17083947,.2857511,328.22165,.6082474,1.4564065,.061096098,.13836156,0,1978,930.3498688811189,,134.0067762237762,,,,,
6103,1362,885.426,127.019,.10365853,0,.23373984,.30307928,402.6626,.73882115,1.5699085,.061096098,.13761179,0,1997,1206.49276881157,58322.90767134773,116.8334435128904,88.0794264305177,28.75401708237267,.83123642,65869.883,32474.783
6107,5446,1309.525,703.295,.1798999,.0090626264,.25645882,.36295819,689.16138,.94089001,1.7519925,.0089360997,.13884215,.1758683,1997,3756.926849717041,402336.9760008384,2095.960472542444,1514.95566233494,581.0048102075037,8.3101826,307238.88,443676
6107,5738,1393.456,770.484,.1798999,.0090626264,.25645882,.36295819,689.16138,.94089001,1.7519925,.0089360997,.13884215,.1758683,2002,3949,496811,2338.577,1924.877,413.7,12.816,356531.53,296887.75
6107,5911,1410.172,762.4059999999999,.18854846,.0092887841,.25370857,.36075419,685.45129,.92721474,1.7467184,.0088876998,.14036255,.1758683,1987,3520.858469945355,391140.9269125683,1465.302801092896,1116.973863661202,348.328937431694,29.499277,277371.06,247011.67
6107,5249,1326.412,701.711,.18515997,.009121852,.24914908,.36165553,687.50989,.92852283,1.7438366,.0088392999,.13955548,.1758683,1978,3748.695804195805,,1474.907076486014,,,,,
6107,5469,1354.262,693.417,.18867415,.0090552773,.25016895,.36253819,686.32385,.94093794,1.7307447,.0089360997,.13935667,.1758683,1992,3672.063888888889,385037.8251157407,1670.673413888889,1356.221620023148,314.4517938657407,18.881975,284315.59,232194.2
6107,5568,1337.014,712.391,.18515997,.009121852,.24914908,.36165553,687.50989,.92852283,1.7438366,.0088392999,.13955548,.1758683,1982,5368.747848262671,,1597.665365157794,,,,,
6109,249,137.53,11.005,0,0,0,.28,45,1,1.3,.019768,.155,0,1992,1280.644328703704,5176.790856481482,14.73765011574074,14.95570902777778,-.218058912037037,.030118635,37641.176,-1585.5371
6109,254,110.68,12.199,0,0,0,.28,45,1,1.3,.019562099,.155,0,1982,1458.321804271597,,12.44799601530124,,,,,
6109,271,121.119,12.9,0,0,0,.28,45,1,1.3,.019665049,.155,0,1987,747.9691256830602,5982.331010928961,13.2345031420765,12.45240614754098,.7820969945355191,.019907923,49392.176,6457.2612
6109,205,103.827,10.686,0,0,0,.28,45,1,1.3,.019562099,.155,0,1978,1357.992351398602,,12.89978999125874,,,,,
6109,264,152.355,13.395,0,0,0,.28,45,1,1.3,.019768,.155,0,1997,1122.496436805701,6488.443932089709,20.91945011527982,22.08230842590652,-1.162858310626703,.0021817228,42587.668,-7632.5576
6109,358,149.767,12.637,0,0,0,.28,45,1,1.3,.019768,.155,0,2002,1664,8445,23.569,16.459,7.11,.041000001,56387.59,47473.742
6111,2214,346.279,132.124,.56237006,.058212057,.25467774,.32776508,318.85654,.85758835,1.1101767,.016230199,.159605,0,1997,7483.309578704674,111549.310626703,922.4466272269965,583.9839528400755,338.462674386921,1.6417464,322137.09,977427.69
6111,2064,300.587,135.602,.56816328,.045714285,.21142857,.32718366,326.27756,.80244899,1.0323429,.016815901,.15951429,0,1982,7729.603283391775,,669.1656426522154,,,,,
6111,2318,332.371,124.155,.56237006,.058212057,.25467774,.32776508,318.85654,.85758835,1.1101767,.016230199,.159605,0,2002,8839,148883,1018.864,809.424,209.44,1.217,447942.22,630139.19
6111,2195,320.597,130.775,.62159789,.049165934,.21773486,.32680422,315.55313,.72431958,1.011273,.016230199,.16233978,0,1992,7807.95474537037,151570.2197916667,804.5602817129629,661.9099966435184,142.6502850694444,1.1047515,472774.91,444952.03
6111,2120,328.96,133.981,.61935955,.040756915,.18850073,.32592431,324.66522,.71033478,.95983988,.01652305,.16182314,0,1987,5682.290163934426,137825.3983606557,764.3490807377049,570.9862637978142,193.3628169398907,.049769811,418973.13,587800.38
6111,1793,340.233,140.355,.56816328,.045714285,.21142857,.32718366,326.27756,.80244899,1.0323429,.016815901,.15951429,0,1978,7636.147945804197,,775.9345375874126,,,,,
6113,1060,550.407,370.844,.54095328,0,.4215641,.3043429,1051.8899,.70360947,.81984729,.0247896,.15158029,.044451602,2002,3645,144222,315.462,287.064,28.398,7.1170001,262027.92,51594.547
6113,1011,505.597,376.279,.54483539,0,.42179343,.30543247,1059.619,.6969353,.82552326,.0247896,.15060954,.044451602,1987,2814.12718579235,141842.5329234973,252.9884698087432,203.7405330601093,49.24793674863388,13.056754,280544.66,97405.516
6113,970,541.93,393.837,.54645669,0,.42452192,.30640495,1063.1411,.69966257,.82392126,.0247896,.15074691,.044451602,1982,4076.332961428116,,318.0054021357985,,,,,
6113,912,518.907,365.208,.53785598,0,.42440379,.30530447,1050.8247,.71104425,.82209772,.0247896,.15166126,.044451602,1992,2602.25,120602.2400462963,282.1188376157407,246.1885116898148,35.93032592592592,6.8971677,232415.91,69242.32
6113,923,565.996,413.617,.54645669,0,.42452192,.30640495,1063.1411,.69966257,.82392126,.0247896,.15074691,.044451602,1978,3350.624344405594,,419.8471059877623,,,,,
6113,923,536.595,380.7,.54095328,0,.4215641,.3043429,1051.8899,.70360947,.81984729,.0247896,.15158029,.044451602,1997,2980.23349402641,126747.1924124921,376.2315705302872,282.441484384825,93.79008614546217,6.2091837,236206.44,174787.48
6115,530,209.285,86.646,.18734178,0,.73544306,.33131644,789.47467,.84936708,1.5862912,.043678701,.14768988,0,1978,3785.090909090909,,126.250069493007,,,,,
6115,863,234.129,97.241,.22513089,0,.73821992,.32836387,797.06152,.91361254,1.5377225,.042708099,.14808246,0,2002,3444,57382,115.143,103.104,12.039,3.3740001,245087.11,51420.371
6115,654,222.748,98.17100000000001,.21384425,0,.73794806,.3297157,785.73547,.86650187,1.5467491,.0431934,.1478492,0,1987,2289.411202185792,56693.50013661202,111.0663051912568,82.71031215846995,28.35599303278689,5.160418,254518.56,127300.77
6115,719,234.781,101.081,.20868516,0,.74909532,.33092883,786.73102,.87696022,1.5440531,.042708099,.14779252,0,1992,2934.759722222222,42052.84189814814,130.7461960648148,103.2502924768518,27.49590358796296,4.2635937,179115.19,117112.98
6115,706,208.462,96.989,.22513089,0,.73821992,.32836387,797.06152,.91361254,1.5377225,.042708099,.14808246,0,1997,3051.139488576818,48420.06738629218,116.2716498637602,93.99625896038566,22.27539090337455,2.5002544,232272.88,106855.88
6115,629,212.609,101.933,.18734178,0,.73544306,.33131644,789.47467,.84936708,1.5862912,.043678701,.14768988,0,1982,3379.523908192541,,133.0971654446924,,,,,
8001,696,673.713,530.148,.033810377,.070125222,.062254027,.26871198,353.14651,.092665471,2.5632482,.015726199,.16430652,0,1997,855.2353804233913,51189.76461957661,95.71109316705093,74.04222123244602,21.6688719346049,4.0863671,75981.563,32163.357
8001,763,727.987,512.568,.035998553,.072539799,.055535454,.26947722,350.89435,.10691027,2.5792418,.0156105,.16347498,0,1982,1046.872649027734,,159.6771126872808,,,,,
8001,728,701.471,577.84,.033810377,.070125222,.062254027,.26871198,353.14651,.092665471,2.5632482,.015726199,.16430652,0,2002,901,67790,98.67,101.631,-2.961,3.823,96639.773,-4221.1294
8001,701,711.874,532.9930000000001,.032502148,.067411862,.062080827,.26859674,356.42029,.11315563,2.5529675,.015668349,.16455635,0,1987,823.3348360655738,64564.23989071039,128.77013715847,114.3639105191257,14.40622663934426,7.9404173,90696.164,20237.045
8001,801,726.8819999999999,475.879,.035998553,.072539799,.055535454,.26947722,350.89435,.10691027,2.5792418,.0156105,.16347498,0,1978,1121.42416958042,,174.7237998251748,,,,,
8001,657,685.813,502.89,.032858137,.068150207,.065890126,.2682893,357.49896,.0912726,2.5620539,.015726199,.16436051,0,1992,634.9008101851852,46188.73275462963,102.8948925925926,80.37217789351851,22.52271469907407,5.0936637,67348.875,32840.898
8003,318,204.64,111.194,.084925689,.50106156,.047770701,.1543206,692.55841,.95966029,6.6149683,.0157736,.1022293,.76018339,2002,1206,49144,94.45099999999999,62.157,32.294,.53500003,240148.55,157808.83
8003,327,209.556,107.738,.1025641,.4965035,.071095571,.15717949,620.26807,.92890441,6.2615385,.0153414,.10477272,.76018339,1987,929.9844262295082,30533.06666666667,48.63932308743169,39.50016420765028,9.139158879781419,1.9907924,145703.61,43612.012
8003,321,256.729,95.008,.090234861,.4907293,.075401731,.15767615,638.18292,.94808406,6.4986401,.0149092,.10459209,.76018339,1978,925.8004807692308,,35.7035979020979,,,,,
8003,306,225.806,0,.090234861,.4907293,.075401731,.15767615,638.18292,.94808406,6.4986401,.0149092,.10459209,.76018339,1982,1033.60009563277,,37.29421597067262,,,,,
8003,303,207.448,107.509,.08879023,.52386236,.049944505,.15304106,636.28192,.95227528,6.464262,.0157736,.10246948,.76018339,1992,733.6899305555555,29907.80381944445,54.60146967592593,40.65774675925926,13.94372291666667,.29516262,144170.13,67215.508
8003,306,189.987,102.521,.084925689,.50106156,.047770701,.1543206,692.55841,.95966029,6.6149683,.0157736,.1022293,.76018339,1997,1269.762733179627,55088.50345839447,62.39182089708657,46.95176786837141,15.44005302871515,.57597488,289959.34,81269
8005,298,338.661,163.971,.074369192,.013280213,.017706949,.29914564,240.38159,.050022133,2.3417132,.0071816999,.1644865,.0285658,1978,1132.79763986014,,39.2862410402098,,,,,
8005,269,322.823,162.376,.090057962,.013374944,.013374944,.31115916,224.79803,.019616585,1.8638564,.0087345,.1692889,.0285658,1992,443.3462962962963,13506.40034722222,18.01094328703704,17.2278587962963,.7830844907407407,1.9300021,41838.406,2425.7395
8005,301,285.44,144.696,.074369192,.013280213,.017706949,.29914564,240.38159,.050022133,2.3417132,.0071816999,.1644865,.0285658,1982,945.669429391138,,24.90926458399745,,,,,
8005,448,332.585,173.264,.10116009,.022273783,.013921114,.31568447,223.25847,.013921114,1.817638,.0087345,.16993271,.0285658,2002,853,30510,19.975,20.085,-.11,1.556,91735.945,-330.74252
8005,258,332.94,168.813,.10116009,.022273783,.013921114,.31568447,223.25847,.013921114,1.817638,.0087345,.16993271,.0285658,1997,892.3246698805282,16871.26325717879,25.75742066652693,19.17516264933976,6.582258017187172,1.4464823,50673.586,19770.104
8005,285,295.183,155.193,.08699397,.012919896,.012919896,.31053832,220.40138,.021533161,1.8541473,.0079581002,.16922265,.0285658,1987,591.5497267759563,15792.67131147541,19.61641461748634,18.4091412568306,1.207273360655738,1.9979024,53501.289,4089.915
8007,258,103.075,26.676,.34999999,0,.2,.31900001,23.875,1,.98500001,.0127021,.181125,0,2002,1277,9767,4.638,5.349,-.711,.116,94756.242,-6897.8896
8007,128,137.561,21.533,.51041669,0,.11458334,.32541665,24.53125,1,.82656252,.012933,.18234375,0,1982,1260.892572521517,,11.68814233343959,,,,,
8007,160,155.465,23.605,.34999999,0,.2,.31900001,23.875,.9375,.98500001,.0127021,.181125,0,1992,1039.69525462963,5410.511458333333,8.201906481481481,6.547791087962962,1.654115393518518,.03614236,34802.121,10639.793
8007,152,161.009,21.942,.34999999,0,.2,.31900001,23.875,1,.98500001,.01281755,.181125,0,1987,918.6084699453552,5319.681557377049,12.98281010928962,9.133470901639344,3.849339207650273,.039815847,33039.652,23907.604
8007,206,112.67,17.636,.34999999,0,.2,.31900001,23.875,1,.98500001,.0127021,.181125,0,1997,1804.284845944247,6144.822573883882,6.707707084468665,7.026238629218193,-.3185315447495284,.047997907,54538.23,-2827.1194
8007,130,132.645,19.284,.51041669,0,.11458334,.32541665,24.53125,1,.82656252,.012933,.18234375,0,1978,900.7788461538462,,12.40390668706294,,,,,
8009,562,1257.229,650.0599999999999,.32533467,.0059358422,.0049254862,.29132611,198.09296,.08891134,2.1010609,.0015286,.17416394,0,1992,255.4060185185185,45936.94097222222,61.85283206018518,53.58466458333333,8.268167476851852,10.94993,36538.246,6576.501
8009,612,1304.716,679.789,.33156189,.0060920287,.0050550876,.291116,198.35062,.12689565,2.0895917,.0013757501,.17414388,0,1987,274.4449453551912,56905.37732240437,103.0121281420765,91.21099549180327,11.80113265027322,19.209724,43615.145,9044.9824
8009,608,1142.327,632.572,.31912977,.0061791968,0,.29179198,198.70944,.12538619,2.1047115,.0015286,.17439495,0,1997,465.7978411234542,55023.05177111717,84.39885988262419,68.73518025571158,15.6636796269126,10.538813,48167.516,13712.08
8009,718,1332.92,692.163,.31459171,.0062918342,0,.29167873,198.30991,.10682731,2.1021152,.0012229,.17430389,0,1978,493.6086101398602,,123.7615541958042,,,,,
8009,608,1080.386,602.627,.31912977,.0061791968,0,.29179198,198.70944,.12538619,2.1047115,.0015286,.17439495,0,2002,292,53596,61.101,66.608,-5.507,7.9489999,49608.195,-5097.2524
8009,643,1283.371,681.434,.31459171,.0062918342,0,.29167873,198.30991,.10682731,2.1021152,.0012229,.17430389,0,1982,419.7445011157157,,101.0422899266815,,,,,
8011,336,730.022,110.835,.5302074,0,.095581606,.33702436,286.12445,.45356175,.9153291,.016526399,.18846259,.080430299,1978,382.1486013986014,,53.387069493007,,,,,
8011,268,796.8920000000001,119.154,.54537523,0,.10296684,.33584642,284.93195,.46596858,.89869112,.0170334,.18859948,.080430299,1992,178.3023148148148,16694.15659722222,62.69133483796296,50.98482407407408,11.70651076388889,1.4529229,20949.082,14690.21
8011,265,735.826,166.549,.52477062,0,.091743119,.33710092,241.97247,.43486238,.89954126,.0170334,.18918349,.080430299,2002,320,26248,82.152,79.13200000000001,3.02,1.656,35671.477,4104.231
8011,270,784.273,,.52477062,0,.091743119,.33710092,241.97247,.43486238,.89954126,.0170334,.18918349,.080430299,1997,308.7137916579334,22999.72290924334,55.60666264933976,50.35743732970028,5.249225319639488,1.3286693,29326.17,6693.1099
8011,301,761.037,0,.5302074,0,.095581606,.33702436,286.12445,.45356175,.9153291,.016526399,.18846259,.080430299,1982,321.859419827861,,63.61534842205929,,,,,
8011,292,855.503,102.814,.5302074,0,.095581606,.33702436,286.12445,.46438232,.9153291,.0167799,.18846259,.080430299,1987,223.2531420765027,28411.45081967213,52.58109193989071,47.05664316939891,5.524448770491803,3.1667817,33210.23,6457.5444
8013,761,161.545,72.206,.60816324,0,.01632653,.26553062,460.65714,.66326529,1.7299796,.0203615,.15914285,.087560602,1982,5508.109658909786,,77.69918664328976,,,,,
8013,736,107.629,54.065,.59850377,0,.042394016,.25905237,444.87531,.67830426,1.6487781,.0205693,.15835412,.087560602,2002,7639,33698,32.838,33.998,-1.16,.26199999,313094.06,-10777.765
8013,746,157.493,64.245,.59027779,0,.039351851,.26328704,478.46066,.5763889,1.6779166,.0205693,.15876158,.087560602,1992,2911.869560185185,29553.60868055555,81.24802777777778,69.85113657407408,11.3968912037037,.11445081,187650.3,72364.43
8013,673,133.113,71.517,.60816324,0,.01632653,.26553062,460.65714,.66326529,1.7299796,.0203615,.15914285,.087560602,1978,3405.217001748252,,85.85605244755246,,,,,
